X,Y,objectid,cenefa,consecutivo_paradero,zona_paradero,nombre_paradero,via_paradero,direccion_paradero,localidad_paradero,consola_paradero,panel_paradero,audio_paradero,longitud_paradero,latitud_paradero,coordenada_x_paradero,coordenada_y_paradero,globalid,created_user,created_date,last_edited_user,last_edited_date,log_replica,zona_nueva_sitp,modulo_paradero
-74.016546,4.760328,68648,705A01,705,1,Altos de Serrezuela,CL 185,CL 185 - KR 1,1,CL 185 - KR 1 (705A01),CL 185 - KR 1,Calle 185 Carrera 1,-74.016546,4.760328,1006762.998,1018149.8,{1070DBFF-BED5-495C-AE17-DCD66AEFDD8F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06141878,4.661350277,68649,706A00,706,0,Br. Porciúncula,AV. Caracas,AV. Caracas - CL 73,2,AV. Caracas - CL 73 (706A00),AV. Caracas - CL 73,Avenida Caracas Calle 73,-74.06141878,4.66135028,1001785.15,1007204.39,{14CC4AA1-AC72-43EC-BDC3-83B3C5E9AF83},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.015892,4.757859,68650,706A01,706,1,Antigua vía al Guavio,CL 185,CL 185 - KR 1,1,CL 185 - KR 1 (706A01),CL 185 - KR 1,Calle 185 Carrera 1,-74.015892,4.757859,1006835.576,1017876.779,{FDACEBAA-6A3C-4B52-94FB-9A3B9E7C5254},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06105874,4.66323887,68651,707A00,707,0,Estación Calle 76,AV. Caracas,AV. Caracas - CL 75,2,AV. Caracas - CL 75 (707A00),AV. Caracas - CL 75,Avenida Caracas Calle 75,-74.06105874,4.66323887,1001825.093,1007413.235,{DEA1134A-8ED5-4727-A77A-32236A08AF40},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.013163,4.758997,68652,707A01,707,1,La Capilla,KM 5 VÍA Guavio,KM 5 VÍA Guavio,1,KM 5 VÍA Guavio (707A01),KM 5 VÍA Guavio,Kilometro 5 Vía Guavio,-74.013163,4.758997,1007138.315,1018002.649,{50F1AB3E-E5CF-476C-9695-E4BD50A32CF8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.06245967,4.668111194,68653,708A00,708,0,Br. Polo Club,AC 80,AC 80 - KR 22,12,AC 80 - KR 22 (708A00),AC 80 - KR 22,Avenida Calle 80 Carrera 22,-74.06245967,4.66811119,1001669.643,1007952.021,{24C3F379-B964-4DF4-B703-8883FB4FF9CB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.013119,4.759093,68654,708A01,708,1,La Capilla,KM 5 VÍA Guavio,KM 5 VÍA Guavio,1,KM 5 VÍA Guavio (708A01),KM 5 VÍA Guavio,Kilometro 5 Vía Guavio,-74.013119,4.759093,1007143.196,1018013.266,{2B7EC257-3C92-40DD-B06A-8FF0C868CC16},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.042003,4.735875,68655,709A01,709,1,Colegio Anglo Colombiano,AC 153,AC 153 - KR 17,1,AC 153 - KR 17 (709A01),AC 153 - KR 17,Avenida Calle 153 Carrera 17,-74.042003,4.735875,1003938.986,1015445.543,{2F4DE8D1-4058-49A4-B417-DED5814444CF},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.08264809,4.620237753,68656,710A00,710,0,Br. Samper Mendoza,TV 28,TV 28 - CL 22B,14,TV 28 - CL 22B (710A00),TV 28 - CL 22B,Transversal 28 Calle 22 Be,-74.08264809,4.62023775,999429.6455,1002658.085,{B7A53B61-ECAD-4543-98FA-E76AAA9ED3D4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.040348,4.735043,68657,710A01,710,1,Colegio Anglo Colombiano,AC 153,AC 153 - KR 16,1,AC 153 - KR 16 (710A01),AC 153 - KR 16,Avenida Calle 153 Carrera 16,-74.040348,4.735043,1004122.599,1015353.549,{17381AF2-6809-4C9E-B6FB-26D6363AC932},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.05735,4.657924,68658,711A00,711,0,Br. Porciúncula,Cl 73,CL 73 - KR 9,2,CL 73 - KR 9 (711A00),CL 73 - KR 9,Calle 73 Carrera Novena,-74.05735,4.657924,1002236.607,1006825.519,{73456116-ECBB-47C0-84C1-F238543A7712},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.03591,4.719053,68659,711A01,711,1,Carulla,Cl 140,CL 140 - KR 11,1,CL 140 - KR 11 (711A01),CL 140 - KR 11,Calle 140 Carrera 11,-74.03591,4.719053,1004615.066,1013585.373,{425ABCE1-33E3-4F18-89D0-3B26FA480351},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,2,A
-74.08741297,4.610528057,68660,712A00,712,0,Estación San Façon - Cra. 22,AC 13,AC 13 - TV 22,14,AC 13 - TV 22 (712A00),AC 13 - TV 22,Avenida Calle 13 Transversal 22,-74.08741297,4.61052806,998900.9187,1001584.379,{BEB710B7-66F8-4278-B65B-2409B76DD656},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.08139471,4.592548566,68661,717A00,717,0,IED Antonio José Uribe,CL 6,AC 6 - KR 9,3,AC 6 - KR 9 (717A00),AC 6 - KR 9,Avenida Calle Sexta Calle Tercera,-74.08139471,4.59254857,999568.7041,999596.1744,{47872891-CB83-464E-B7A2-AEBC30D47716},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,9,A
-74.05949052,4.675761415,68662,720A00,720,0,Estación Virrey,Auto Norte,Auto Norte - CL 87,12,Auto Norte - CL 87 (720A00),Auto Norte - CL 87,Autopista Norte Calle 87,-74.05949052,4.67576141,1001999.057,1008798.003,{876EC94A-188B-4586-9DD5-6673E05143AB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06000619,4.672682055,68663,721A00,721,0,Estación Calle 85,Auto Norte,Auto Norte - CL 84,12,Auto Norte - CL 84 (721A00),Auto Norte - CL 84,Autopista Norte Calle 84,-74.06000619,4.67268206,1001941.851,1008457.48,{43BBDBAC-518F-4167-90D1-A5BC92005476},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06064486,4.668153102,68664,722A00,722,0,Estación Héroes,Auto Norte,Auto Norte - CL 80 Bis,12,Auto Norte - CL 80 Bis (722A00),Auto Norte - CL 80 Bis,Autopista Norte Calle 80 Bis,-74.06064486,4.6681531,1001871.001,1007956.66,{658267FC-79A0-4906-BC53-5018673CEEDB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.0713,4.617942,68665,723A00,723,0,Parque Central Bavaria,AV. Caracas,AV. Caracas - CL 28,3,AV. Caracas - CL 28 (723A00),AV. Caracas - CL 28,Avenida Caracas Calle 28,-74.0713,4.617942,1000688.834,1002404.219,{8352B7A5-C55F-45B3-B490-AEC675AE20B4},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06022256,4.667128767,68666,754A00,754,0,Estación Héroes,Auto Norte,Auto Norte - CL 79,2,Auto Norte - CL 79 (754A00),Auto Norte - CL 79,Autopista Norte Calle 79,-74.06022256,4.66712877,1001917.859,1007843.388,{97B453DF-ADE7-4E8F-875E-1574F2D61F02},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.05969211,4.669866358,68667,755A00,755,0,U. San Martín,Auto Norte,Auto Norte - CL 82,2,Auto Norte - CL 82 (755A00),Auto Norte - CL 82,Autopista Norte Calle 82,-74.05969211,4.66986636,1001976.707,1008146.117,{1CF52C4B-144C-4E86-8F8B-09200108D02E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.05859,4.676414,68668,756A00,756,0,Estación Virrey,Auto Norte,Auto Norte - CL 88,2,Auto Norte - CL 88 (756A00),Auto Norte - CL 88,Autopista Norte Calle 88,-74.05859,4.676414,1002098.969,1008870.169,{BAC267B7-2D36-4F0F-96EF-6148928540B8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.0573048,4.683835651,68669,758A00,758,0,Br. Chicó Norte III Sector,Auto Norte,Auto Norte - CL 95,2,Auto Norte - CL 95 (758A00),Auto Norte - CL 95,Autopista Norte Calle 95,-74.0573048,4.68383565,1002241.54,1009690.872,{E4AA5CA3-2B09-4168-B1E9-343A562739BB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.05785254,4.685353739,68670,759A00,759,0,Estación Calle 100,Auto Norte,Auto Norte - CL 95,12,Auto Norte - CL 95 (759A00),Auto Norte - CL 95,Autopista Norte Calle 95,-74.05785254,4.68535374,1002180.764,1009858.743,{56C2ADA5-22D6-4728-AEE2-8EB11CDD387A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,3,A
-74.08652771,4.601777853,68671,760A00,760,0,Br. Voto Nacional,KR 18,AK 18 - CL 8A,14,AK 18 - CL 8A (760A00),AK 18 - CL 8A,Avenida Carrera 18 Calle Octava A,-74.08652771,4.60177785,998999.1364,1000616.767,{1EA08F9B-3CEB-42C7-BD0E-430C578726FD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07274875,4.608532244,68672,761A00,761,0,Br. Las Nieves,AK 10,AK 10 - CL 22,3,AK 10 - CL 22 (761A00),AK 10 - CL 22,Avenida Carrera Décima Calle 22,-74.07274875,4.60853224,1000528.087,1001363.673,{105266B8-4CA5-4381-B034-641B39D8C34B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06006891,4.659010885,68673,762A00,762,0,Br. La Porciúncula,KR 13,KR 13 - AC 72,2,KR 13 - AC 72 (762A00),KR 13 - AC 72,Carrera 13 Avenida Calle 72,-74.06006891,4.65901089,1001934.93,1006945.7,{35B98075-9645-4064-85B7-4FEEA896603E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.07298646,4.652100283,68674,763A00,763,0,Br. Quinta Mutis,Cl 63A,CL 63A - KR 26,12,CL 63A - KR 26 (763A00),CL 63A - KR 26,Calle 63 A Carrera 26,-74.07298646,4.65210028,1000501.679,1006181.492,{0489C25F-7ED2-4D1E-8585-F13BF3854F47},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.05926865,4.672369088,68675,766A00,766,0,Estación Calle 85,Auto Norte,Auto Norte - CL 85,2,Auto Norte - CL 85 (766A00),Auto Norte - CL 85,Autopista Norte Calle 85,-74.05926865,4.67236909,1002023.684,1008422.874,{E6E2C361-B7AA-4156-88D1-3F4152BCC8B8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.08398829,4.621761201,68676,767A00,767,0,Br. Usatama,Cl 22C,CL 22C - KR 29A,14,CL 22C - KR 29A (767A00),CL 22C - KR 29A,Calle 22 C Carrera 29 A,-74.08398829,4.6217612,999280.9382,1002826.552,{7DD7819E-7D29-44B3-913A-12F2F2339B45},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:26+00,,1,A
-74.03884827,4.670107633,68677,768A00,768,0,Br. Bosques de Karon,KR 3,KR 2 - CL 91A,2,KR 2 - CL 91A (768A00),KR 2 - CL 91A,Carrera Segunda Calle 91 A,-74.03884827,4.67010763,1004289.38,1008172.89,{12224E18-954C-458A-A282-753317D9787F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.03917204,4.669382775,68678,769A00,769,0,Br. Chicó Oriental,KR 3,KR 2 - CL 91A,2,KR 2 - CL 91A (769A00),KR 2 - CL 91A,Carrera Segunda Calle 91 A,-74.03917204,4.66938278,1004253.461,1008092.732,{A133728E-BB7C-42FD-9D82-94C1D487A12A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06513589,4.675527221,68679,770A00,770,0,Estación La Castellana,AV. NQS,AV. NQS - CL 86,12,AV. NQS - CL 86 (770A00),AV. NQS - CL 86,Avenida N Q S Calle 86,-74.06513589,4.67552722,1001372.695,1008772.091,{D7C1B231-FC8B-4880-88AA-0D0BAD8537F1},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,3,A
-74.06461864,4.675232189,68680,771A00,771,0,Estación La Castellana,AV. NQS,AV. NQS - CL 85A,12,AV. NQS - CL 85A (771A00),AV. NQS - CL 85A,Avenida N Q S Calle 85 A,-74.06461864,4.67523219,1001430.085,1008739.467,{EAE93074-37FD-42A0-A0D3-6675E397FF6B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07533499,4.66491711,68681,772A00,772,0,Estación Av. Chile,AV. NQS,AV. NQS - CL 70,12,AV. NQS - CL 70 (772A00),AV. NQS - CL 70,Avenida N Q S Calle 70,-74.07533499,4.66491711,1000241.093,1007598.796,{9F167493-24BA-4E65-AE09-BAC79880A247},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07656878,4.660684522,68682,773A00,773,0,Br. La Paz,AV. NQS,AV. NQS - CL 65,12,AV. NQS - CL 65 (773A00),AV. NQS - CL 65,Avenida N Q S Calle 65,-74.07656878,4.66068452,1000104.201,1007130.75,{5502436B-A722-4EA3-99F6-95457C31C2FA},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07776761,4.654618012,68683,774A00,774,0,Br. Benjamín Herrera,AV. NQS,AV. NQS - CL 63B,12,AV. NQS - CL 63B (774A00),AV. NQS - CL 63B,Avenida N Q S Calle 63 Be,-74.07776761,4.65461801,999971.1858,1006459.905,{8E3C6C55-8604-4043-ABE3-27BC93B72DA3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07831991,4.64805382,68684,775A00,775,0,Coliseo El Campín,AV. NQS,AV. NQS - CL 57B,13,AV. NQS - CL 57B (775A00),AV. NQS - CL 57B,Avenida N Q S Calle 57 Be,-74.07831991,4.64805382,999909.9046,1005734.027,{8768F23F-1ED0-4A45-ACAC-6EB6C786E748},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07877879,4.641438117,68685,776A00,776,0,Br. Belalcázar,AV. NQS,AV. NQS - CL 52,13,AV. NQS - CL 52 (776A00),AV. NQS - CL 52,Avenida N Q S Calle 52,-74.07877879,4.64143812,999858.9879,1005002.452,{CDC32CDE-3D00-4037-AD8B-FD611FA74C48},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06786481,4.619287726,68686,777A00,777,0,C.C. San Martín,AK 7,AK 7 - CL 32,3,AK 7 - CL 32 (777A00),AK 7 - CL 32,Avenida Carrera Séptima Calle 32,-74.06786481,4.61928773,1001070.002,1002553.035,{EFF26589-C315-4029-A20D-EB7753BA8969},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06655183,4.622498192,68687,778A00,778,0,Br. La Merced,AK 7,AK 7 - CL 35,3,AK 7 - CL 35 (778A00),AK 7 - CL 35,Avenida Carrera Séptima Calle 35,-74.06655183,4.62249819,1001215.685,1002908.055,{F02A14B7-EE1A-4E03-BB75-9B2FA5C0C01F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.06624026,4.6265618,68688,779A00,779,0,C.C. Plaza 39,KR 5,DG 40A - KR 7,2,DG 40A - KR 7 (779A00),DG 40A - KR 7,Diagonal 40 A Carrera Séptima,-74.06624026,4.6265618,1001250.25,1003357.416,{06B916DB-8F25-46B3-AA91-13E7FA93D98F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07481757,4.649859889,68689,780A00,780,0,Br. El Campín,KR 27,KR 27 - DG 61D,13,KR 27 - DG 61D (780A00),KR 27 - DG 61D,Carrera 27 Diagonal 61 D,-74.07481757,4.64985989,1000298.509,1005933.745,{D4412FAC-B349-47BB-B753-3F90B8F7B441},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:39+00,,1,A
-74.06660095,4.621127717,68690,781A00,781,0,Br. La Merced,Cl 34,CL 34 - KR 6,3,CL 34 - KR 6 (781A00),CL 34 - KR 6,Calle 34 Carrera Sexta,-74.06660095,4.62112772,1001210.237,1002756.506,{EB1E4A9C-3A65-4BEA-9E4C-D1347FE6D4AB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:39+00,,1,A
-74.06550957,4.619561536,68691,782A00,782,0,Br. La Merced,KR 5,KR 5 - CL 33A,3,KR 5 - CL 33A (782A00),KR 5 - CL 33A,Carrera Quinta Calle 33 A,-74.06550957,4.61956154,1001331.34,1002583.318,{1322B152-BC4A-42DB-B558-318AA7B583E1},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:47+00,,1,A
-74.05953386,4.629066545,68692,783A00,783,0,Br. El Paraíso,DG 42,DG 42 - TV 2 Este,2,DG 42 - TV 2 Este (783A00),DG 42 - TV 2 Este,Diagonal 42 Transversal Segunda Este,-74.05953386,4.62906654,1001994.38,1003634.41,{FD2B8D0F-C65B-43F8-A19B-ED8EB7B76F1D},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:10:50+00,,1,A
-74.08020058,4.596351081,68693,784A00,784,0,Pq. Tercer Milenio,AK 10,AK 10 - CL 7,17,AK 10 - CL 7 (784A00),AK 10 - CL 7,Avenida Carrera Décima Calle Séptima,-74.08020058,4.59635108,999701.2117,1000016.661,{2EC98125-C23B-4C0E-99FF-8F58A2E4A0B7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07875486,4.598560824,68694,785A00,785,0,Br. Centro Administrativo,AK 10,AK 10 - CL 9,17,AK 10 - CL 9 (785A00),AK 10 - CL 9,Avenida Carrera Décima Calle Novena,-74.07875486,4.59856082,999861.6348,1000261.017,{AFFEABF6-8621-4BF3-B78E-38B67CB87B0F},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07693979,4.601465796,68695,786A00,786,0,Estación San Victorino,AK 10,AK 10 - CL 12,17,AK 10 - CL 12 (786A00),AK 10 - CL 12,Avenida Carrera Décima Calle 12,-74.07693979,4.6014658,1000063.041,1000582.253,{23CCB74B-A352-4942-96FA-DC196384D0CB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07563416,4.603590844,68696,787A00,787,0,Br. Veracruz,AK 10,AK 10 - CL 15,3,AK 10 - CL 15 (787A00),AK 10 - CL 15,Avenida Carrera Décima Calle 15,-74.07563416,4.60359084,1000207.917,1000817.244,{789F4B22-FB0A-45FF-BB5D-A3F052B721F7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07588265,4.603743968,68697,788A00,788,0,Br. La Capuchina,AK 10,AK 10 - CL 15,3,AK 10 - CL 15 (788A00),AK 10 - CL 15,Avenida Carrera Décima Calle 15,-74.07588265,4.60374397,1000180.344,1000834.177,{E624C1B4-687F-4172-A29A-A847B78C4907},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.077689,4.600938,68698,789A00,789,0,Estación San Victorino,AK 10,AK 10 - CL 12,3,AK 10 - CL 12 (789A00),AK 10 - CL 12,Avenida Carrera Décima Calle 12,-74.077689,4.600938,999979.9064,1000523.889,{A40223AD-0172-470F-9135-585B87D73AEF},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07912329,4.598704483,68699,790A00,790,0,Br. Santa Inés,AK 10,AK 10 - CL 9,3,AK 10 - CL 9 (790A00),AK 10 - CL 9,Avenida Carrera Décima Calle Novena,-74.07912329,4.59870448,999820.7525,1000276.903,{3BDDDDF0-D13D-495E-8A53-E9284A732A49},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.077298,4.621452,68700,791A00,791,0,Estación Centro Memoria,AC 26,AC 26 - KR 25,14,AC 26 - KR 25 (791A00),AC 26 - KR 25,Avenida Calle 26 Carrera 25,-74.077298,4.621452,1000023.292,1002792.357,{7722398A-C937-443B-B0CE-A1D2212A4259},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07622075,4.619898387,68701,792A00,792,0,Pq. El Renacimiento,AC 26,AC 26 - KR 19B,14,AC 26 - KR 19B (792A00),AC 26 - KR 19B,Avenida Calle 26 Carrera 19 Be,-74.07622075,4.61989839,1000142.824,1002620.556,{713D660B-78F6-4982-8FAF-7FB5DBBAA1B8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07427595,4.617090533,68702,793A00,793,0,Cementerio Central,AC 26,AC 26 - KR 18,14,AC 26 - KR 18 (793A00),AC 26 - KR 18,Avenida Calle 26 Carrera 18,-74.07427595,4.61709053,1000358.621,1002310.06,{7272924A-188C-492B-A7E3-0DA30A6D82A3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07368482,4.616950621,68703,794A00,794,0,Cementerio Central,AC 26,AC 26 - KR 16,13,AC 26 - KR 16 (794A00),AC 26 - KR 16,Avenida Calle 26 Carrera 16,-74.07368482,4.61695062,1000424.213,1002294.589,{B0081055-BB8A-4EAF-9E84-E3101413F5FA},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07521349,4.619233638,68704,795A00,795,0,Br. Estrella,AC 26,AC 26 - KR 19,13,AC 26 - KR 19 (795A00),AC 26 - KR 19,Avenida Calle 26 Carrera 19,-74.07521349,4.61923364,1000254.59,1002547.047,{973146A8-50E5-4536-9234-83C8B2020AFB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.07711155,4.621801034,68705,796A00,796,0,Estación Centro Memoria,AC 26,AC 26 - KR 23,13,AC 26 - KR 23 (796A00),AC 26 - KR 23,Avenida Calle 26 Carrera 23,-74.07711155,4.62180103,1000043.981,1002830.953,{0EAF6BBD-1AEE-43EF-80FF-7F11FF76C58E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.09164122,4.613732542,68706,797A00,797,0,Estación Ricaurte,CL 13,AC 13 - KR 29,14,AC 13 - KR 29 (797A00),AC 13 - KR 29,Avenida Calle 13 Carrera 29,-74.09164122,4.61373254,998431.752,1001938.743,{30281948-9DF0-4C20-93B5-9E05A56DCA63},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.04418208,4.668958255,68707,798A00,798,0,Br. El Refugio,(en blanco),TV 5 - CL 88,2,TV 5 - CL 88 (798A00),TV 5 - CL 88,Transversal Quinta Calle 88,-74.04418208,4.66895826,1003697.587,1008045.76,{A5004CA1-DB29-40A6-B07C-73BC306AB732},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.05066583,4.683250616,68708,799A00,799,0,Br. Chicó Norte III Sector,DG 92,DG 92 - KR 17,2,DG 92 - KR 17 (799A00),DG 92 - KR 17,Diagonal 92 Carrera 17,-74.05066583,4.68325062,1002978.138,1009626.202,{0BDEF48A-A975-46E1-953E-99F7BCCD1D46},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.10160422,4.601909907,68709,800A00,800,0,Br. Granada Norte,Cl 2,CL 2 - KR 29B,14,CL 2 - KR 29B (800A00),CL 2 - KR 29B,Calle Segunda Carrera 29 Be,-74.10160422,4.60190991,997326.2016,1000631.409,{F8780990-1368-4EBA-A28B-3FAF9624D78B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.09565421,4.602146209,68710,801A00,801,0,Br. El Progreso,KR 26,KR 26 – CL 5,14,KR 26 – CL 5 (801A00),KR 26 – CL 5,Carrera 26 Calle Quinta,-74.09565421,4.60214621,997986.4333,1000657.52,{3B7DEC30-1F45-4DB6-93E3-CC6864D63056},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.09401629,4.602617495,68711,802A00,802,0,Br. El Progreso,CL 5,CL 5C –  KR 25,14,CL 5C –  KR 25 (802A00),CL 5C –  KR 25,Calle Quinta C Carrera 25,-74.09401629,4.6026175,998168.183,1000709.631,{9529A284-A211-4712-8B52-E397AAF31EFE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
-74.09227977,4.60413302,68712,803A00,803,0,Br. La Pepita,KR 24,KR 24 - CL 7,14,KR 24 - CL 7 (803A00),KR 24 - CL 7,Carrera 24 Calle Séptima,-74.09227977,4.60413302,998360.8758,1000877.216,{7BDFADAC-6F7E-4F2E-8C3C-4FEF5D647B39},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:25+00,,1,A
